MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_nitrile,fr_nitro,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,inject_way,三分法,四分法,二分法
2.565114871,1.169790486,2.565114871,1.169790486,0.049476336,602.102,542.63,601.3591829,222,0.021454662,-0.306268171,0.306268171,0.021454662,0.421052632,0.710526316,0.973684211,32.23023734,10.30731586,2.095509273,-2.234934759,2.254730005,-2.254384395,8.118765123,0.317711456,4.33504658,505.6736573,27.94525424,25.32135816,28.58734449,18.67176372,14.87284951,18.64284408,9.301016116,14.19216998,5.705483078,10.73762193,3.520866196,8.041978363,0.24,140146623.1,38.24,31.7634782,27.79355145,255.2425535,4.899909731,0,0,0,0,0,0,0,7.421044503,0,96.39985272,112.0403498,36.10092724,0,0,47.79169187,0,12.32095423,0,91.90316503,56.23811203,48.60816085,0,0,0,0,47.79169187,68.55906627,0,0,91.90316503,48.60816085,0,9.72,0,0,0,0,0,0,113.3986563,0,47.79169187,95.67173587,0,5.130229742,8.156826491,2.538887314,0,0,4.875688917,0,30.16137105,13.16717191,2.303157911,0.741935484,38,0,3,0,0,0,0,0,0,7,0,7,28,0,0,0,0,10.3204,186.167,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,B,B,A
2.565114871,1.169790486,2.565114871,1.169790486,0.049476336,602.102,542.63,601.3591829,222,0.021454662,-0.306268171,0.306268171,0.021454662,0.421052632,0.710526316,0.973684211,32.23023734,10.30731586,2.095509273,-2.234934759,2.254730005,-2.254384395,8.118765123,0.317711456,4.33504658,505.6736573,27.94525424,25.32135816,28.58734449,18.67176372,14.87284951,18.64284408,9.301016116,14.19216998,5.705483078,10.73762193,3.520866196,8.041978363,0.24,140146623.1,38.24,31.7634782,27.79355145,255.2425535,4.899909731,0,0,0,0,0,0,0,7.421044503,0,96.39985272,112.0403498,36.10092724,0,0,47.79169187,0,12.32095423,0,91.90316503,56.23811203,48.60816085,0,0,0,0,47.79169187,68.55906627,0,0,91.90316503,48.60816085,0,9.72,0,0,0,0,0,0,113.3986563,0,47.79169187,95.67173587,0,5.130229742,8.156826491,2.538887314,0,0,4.875688917,0,30.16137105,13.16717191,2.303157911,0.741935484,38,0,3,0,0,0,0,0,0,7,0,7,28,0,0,0,0,10.3204,186.167,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,B,A,A
3.847669104,1.138011492,3.847669104,1.138011492,0.042539864,602.102,542.63,601.3591829,222,0.021454659,-0.306268171,0.306268171,0.021454659,0.421052632,0.710526316,0.973684211,32.23023734,10.24744821,2.097796725,-2.23577901,2.258172479,-2.254450813,8.118760139,0.317701359,4.293346007,465.2176244,27.94525424,24.66881134,27.93479766,18.67176372,14.86310826,18.63310283,9.593787842,14.48494171,5.91250395,10.9446428,3.612410504,8.283352585,0.24,140146623.1,38.24,31.7634782,27.79355145,255.2425535,4.899909731,0,0,0,0,0,0,0,7.421044503,26.31574273,72.09577229,110.0286875,36.10092724,0,0,47.79169187,0,12.32095423,0,89.89150272,56.23811203,50.61982316,0,0,0,0,47.79169187,68.55906627,0,0,89.89150272,50.61982316,0,9.72,0,0,0,0,0,38.7727993,100.3091435,0,72.09577229,45.68436895,0,5.117864379,8.136723565,2.531109536,0,0,4.871761448,0,25.3150204,20.06483581,2.296018198,0.741935484,38,0,3,0,0,0,0,0,0,7,0,7,32,0,0,0,0,10.3204,186.167,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,A,A,A
2.658184434,1.221908303,2.658184434,1.221908303,0.045429691,722.382,638.718,721.5469837,278,0.021454659,-0.306268171,0.306268171,0.021454659,0.282608696,0.52173913,0.782608696,32.23023953,10.13122576,2.102467521,-2.236441967,2.264954698,-2.254480827,8.11877338,0.317694409,4.406943326,475.329628,33.60210849,32.01626451,35.28225083,22.67176372,20.42554907,24.19554363,13.52702745,18.41818132,8.693724351,13.7258632,5.57903031,10.24997239,1.28,6905845063,47.28,40.70724057,36.55781614,308.9205025,4.899909731,0,0,0,0,0,0,0,7.421044503,0,203.9030731,58.66211453,36.10092724,0,0,47.79169187,0,12.32095423,0,194.636311,56.23811203,0,0,0,0,0,47.79169187,68.55906627,0,0,194.636311,0,0,9.72,0,0,0,0,0,0,216.1318022,0,0,94.85526688,0,5.316368868,8.502163246,2.601139448,0,0,5.198858452,0,36.20999759,14.1491916,2.355614127,1,46,0,3,0,0,0,0,0,0,7,0,7,40,0,0,0,0,14.3372,223.479,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,B,A,A
2.518725049,0.622796721,2.518725049,0.622796721,0.049235439,762.362,686.762,761.4843834,286,0.026954262,-0.306268171,0.306268171,0.026954262,0.36,0.62,0.86,32.23024004,10.17133225,2.0860867,-2.22779881,2.23931847,-2.253376991,8.120203598,0.317801213,4.814034074,846.1058957,37.08308244,33.42113427,36.68712059,24.09513191,19.11490358,22.88489814,13.82323399,18.41472803,6.85931527,11.372542,4.262927101,8.175969706,-0.8,25124954333,49.2,36.5537942,38.43138428,328.8634467,4.899909731,0,0,0,0,0,0,0,7.421044503,0,200.3979112,82.33373872,36.10092724,0,0,47.79169187,0,12.32095423,23.67162418,93.91482734,56.23811203,97.21632171,0,0,0,0,47.79169187,68.55906627,0,23.67162418,93.91482734,97.21632171,0,9.72,0,0,0,0,23.67162418,74.87372654,12.84164325,0,47.79169187,171.9748455,0,5.007415202,7.797294617,2.518725049,0,0,6.594501507,0,43.18049061,22.27963876,2.288600921,0.627906977,50,0,3,0,0,0,0,0,0,7,0,7,32,0,0,0,0,13.5292,240.915,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,A,A
2.648690275,0.795346471,2.648690275,0.795346471,0.045388737,826.534,734.806,825.6095839,318,0.021454662,-0.306268171,0.306268171,0.021454662,0.388888889,0.62962963,0.851851852,32.23024172,10.02093394,2.132786263,-2.245717722,2.288045072,-2.255807908,8.118815472,0.317623194,4.919343024,846.9407198,40.5640564,38.14978529,41.41577161,25.67051931,21.96020304,25.73019761,17.46664578,22.35779964,9.992969376,14.81321673,6.010274479,11.37943493,0.24,1.09209E+11,54.24,36.32960373,37.79649117,357.0816273,4.899909731,0,0,0,0,0,0,0,7.421044503,0,122.0831392,189.0902093,36.10092724,0,0,47.79169187,0,12.32095423,23.67162418,172.9763491,56.23811203,46.59649855,0,0,0,0,47.79169187,68.55906627,0,23.67162418,172.9763491,46.59649855,0,9.72,0,0,0,0,0,23.67162418,161.3743609,0,0,174.5492449,0,5.29738055,8.404972504,2.591536239,0,5.804108507,8.136126126,0,27.50942663,32.24273767,2.347045114,0.829787234,54,0,3,0,0,0,0,0,0,7,0,7,36,0,0,0,0,15.9856,259.759,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,A,A
2.548634391,1.04789141,2.548634391,1.04789141,0.048773587,818.47,734.806,817.5469837,310,0.027194394,-0.306268171,0.306268171,0.027194394,0.351851852,0.592592593,0.814814815,32.23024116,10.11802479,2.096391185,-2.230450123,2.256831798,-2.25362625,8.120240248,0.317799694,5.139455353,1043.215927,40.5640564,37.32135816,40.58734449,25.67051931,20.5867229,24.35671747,15.78863518,20.38012922,8.727378697,13.13747173,5.19694169,9.65760164,-0.8,1.09209E+11,53.2,35.36955987,36.81577794,354.3232152,4.899909731,0,0,0,0,0,0,0,7.421044503,0,140.984689,167.4302474,36.10092724,0,0,47.79169187,0,12.32095423,0,147.2930626,56.23811203,93.1929971,0,0,0,0,47.79169187,68.55906627,0,0,147.2930626,93.1929971,0,9.72,0,0,0,0,0,100.557013,57.42647949,0,47.79169187,151.0616335,0,5.097268781,7.945105831,2.543825333,0,11.66229518,4.191565639,0,30.7551396,31.16244588,2.309020422,0.659574468,54,0,3,0,0,0,0,0,0,7,0,7,32,0,0,0,0,15.666,259.663,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,B,A
12.50583326,-0.149684578,12.50583326,0.149684578,0.047950955,782.299,698.635,781.5825001,310,0.306610494,-0.464760499,0.464760499,0.306610494,0.528301887,0.924528302,1.301886792,32.16771102,10.05537929,2.125712893,-2.213705303,2.149101607,-2.310007516,7.990082515,-0.142974472,2.06209357,853.219225,38.12920623,34.68613224,36.3191254,26.15139701,22.30090769,24.61030877,14.93956402,17.38905376,9.980054821,12.04543896,6.597651313,8.224765111,-1.19,3.43019E+11,49.82930129,40.47233241,36.2210363,335.5889981,18.94073529,13.21376393,0,0,0,11.93861058,9.589074368,4.983978521,23.5237699,0,155.1055501,37.31292849,43.53366357,19.16896332,19.06280028,35.46238047,0,14.4509879,0,193.7544146,55.85944757,18.72100722,0,0,0,0,23.5237699,82.24904605,25.60755668,0,187.2096582,18.72100722,0,73.66,0,9.589074368,0,11.93861058,39.14491999,42.52174886,154.099719,6.196843572,36.04793355,28.2984623,9.473725908,13.14486742,3.784644228,31.3352667,0,0,3.7200229,0,40.14423913,8.37095962,0,0.886363636,53,0,7,0,0,0,0,1,1,9,0,9,42,0,0,0,1,12.3104,231.242,0,0,0,0,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,0,1,B,C,C
12.44796289,-0.230125349,12.44796289,0.230125349,0.048180527,750.163,666.499,749.6281874,310,0.306665535,-0.463184542,0.463184542,0.306665535,0.490566038,0.886792453,1.264150943,16.56133053,10.05433806,2.125799051,-2.213823394,2.131622328,-2.311125405,5.698175208,-0.145294713,2.06209357,847.70945,38.12920623,34.68613224,34.68613224,26.15139701,22.30090769,22.30090769,14.93956402,14.93956402,9.980054821,9.980054821,6.597651313,6.597651313,-1.97,3.43019E+11,49.04959632,39.71506373,35.48533692,325.5698685,28.41446119,13.21376393,0,0,0,11.93861058,9.589074368,4.983978521,0,0,155.1055501,25.80722127,45.24172029,32.38272725,28.53652618,11.93861058,0,14.4509879,0,193.7544146,59.275561,18.72100722,0,0,0,0,0,85.66515948,35.08128259,0,187.2096582,18.72100722,0,92.12,0,9.589074368,0,37.99401775,26.30327674,45.56574161,141.2580757,12.52416365,10.76394322,23.73136265,18.94745182,24.2793822,0,31.15043583,0,0,-0.460250698,0,38.75686116,10.10690484,0,0.886363636,53,0,9,0,0,0,0,1,1,9,0,9,42,0,0,0,1,10.8772,218.23,0,0,0,0,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,B,C,C
12.55048891,-0.148902685,12.55048891,0.148902685,0.047838723,796.326,710.646,795.5981502,316,0.306610494,-0.464760499,0.464760499,0.306610494,0.555555556,0.944444444,1.314814815,32.16771115,10.05537929,2.12838266,-2.215577446,2.150044,-2.310693935,7.990083995,-0.142974524,2.103199419,911.0983947,38.99944972,35.60878197,37.24177513,26.56208061,22.7317235,25.04112458,15.30690375,17.75639349,10.32720789,12.39259203,6.806461686,8.433575484,-1.19,4.75933E+11,50.82893581,40.02266865,34.0904137,341.9539402,18.94073529,19.03816843,0,0,0,11.93861058,9.589074368,4.983978521,23.5237699,0,155.1055501,44.23666569,43.53366357,12.84164325,19.06280028,35.46238047,0,14.4509879,0,200.6781518,55.85944757,18.21809164,0,0,0,0,23.5237699,82.24904605,25.60755668,6.9237372,193.0340627,12.39368714,0,73.66,0,9.589074368,0,11.93861058,39.14491999,48.34615336,154.099719,0,42.84119424,28.2984623,9.473725908,13.25966081,3.786888321,31.6282817,0,0,4.721154698,0,38.38532858,10.38535256,0,0.888888889,54,0,7,0,0,0,0,1,1,9,0,9,42,0,0,0,1,12.61882,235.979,0,0,0,0,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,0,1,B,C,C
12.49261854,-0.229343456,12.49261854,0.229343456,0.048001277,764.19,678.51,763.6438374,316,0.306665535,-0.463184542,0.463184542,0.306665535,0.518518519,0.907407407,1.277777778,16.56133626,10.05433806,2.128461189,-2.215685833,2.132586262,-2.311794612,5.698192413,-0.145294749,2.103199419,905.5886197,38.99944972,35.60878197,35.60878197,26.56208061,22.7317235,22.7317235,15.30690375,15.30690375,10.32720789,10.32720789,6.806461686,6.806461686,-1.97,4.75933E+11,50.04921968,39.2717117,33.37471783,331.9348106,28.41446119,19.03816843,0,0,0,11.93861058,9.589074368,4.983978521,0,0,155.1055501,32.73095847,45.24172029,26.05540717,28.53652618,11.93861058,0,14.4509879,0,200.6781518,59.275561,18.21809164,0,0,0,0,0,85.66515948,35.08128259,6.9237372,193.0340627,12.39368714,0,92.12,0,9.589074368,0,37.99401775,26.30327674,51.39014611,141.2580757,0,19.31742434,28.2984623,18.94745182,24.41342648,0,31.44345083,0,0,0.523487848,0,37.01767448,12.10196036,0,0.888888889,54,0,9,0,0,0,0,1,1,9,0,9,42,0,0,0,1,11.18562,222.967,0,0,0,0,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,C,C,C
12.61724495,-0.210452934,12.61724495,0.196485053,0.020671186,1173.806,1060.91,1172.786011,462,0.31067774,-0.465420086,0.465420086,0.31067774,0.426829268,0.743902439,1.085365854,33.11460852,9.938503507,2.214074969,-2.318310539,2.266221388,-2.355372908,8.762846948,-0.143797704,0.884027112,1837.96788,58.18303723,51.5867258,53.21971896,40.28755993,33.18739314,35.67542701,23.49044707,26.19256173,16.35003535,18.71518373,10.9580767,13.01356831,-3.58,5.48E+17,70.90403911,48.63321488,37.67122938,506.5303904,28.74727128,11.49902367,0,0,0,23.87722115,19.17814874,0,0,0,186.737965,176.1403549,37.43686327,26.05540717,38.12560055,45.4650171,0,9.799819462,11.83581209,244.9970528,63.98800958,83.96191996,11.49902367,9.473725908,0,11.49902367,21.58779595,97.66505019,41.49351789,11.83581209,243.2823126,72.83501698,0,111.68,0,19.17814874,0,36.7188644,49.39024293,151.7926514,115.5747892,24.26546827,45.85326423,47.95137429,18.94745182,22.38108532,0,55.1974561,0,1.718135078,3.690887876,14.47967082,49.08382678,12.13661881,3.978985882,0.714285714,82,0,10,0,2,2,2,0,2,12,0,12,49,0,2,2,4,18.0296,344.862,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,1,B,B,A
12.63473585,-0.186429009,12.63473585,0.138988783,0.020667844,1201.86,1084.932,1200.817311,474,0.309752475,-0.465420086,0.465420086,0.309752475,0.404761905,0.714285714,1.05952381,33.11460875,9.938488853,2.213738643,-2.318312896,2.263784093,-2.355373841,8.76284809,-0.14554793,0.877632693,1870.808495,59.59725079,53.00093936,54.63393252,41.28755993,34.0636019,36.55163577,24.20876525,26.91087991,16.88554736,19.25069574,11.22110161,13.27659322,-3.58,1.49E+18,72.89260367,50.4216249,39.25904682,519.2602746,28.74727128,13.21376393,0,0,0,23.87722115,19.17814874,0,0,0,211.0034333,163.0017896,37.43686327,26.05540717,38.12560055,45.4650171,0,9.799819462,11.83581209,258.2108168,63.98800958,95.08882294,0,0,0,0,21.58779595,97.66505019,64.18100773,11.83581209,254.4092155,72.83501698,0,111.68,0,19.17814874,0,49.93262833,37.89121927,137.2362678,141.2580757,0,70.1187325,47.95137429,18.94745182,22.35895275,0,55.07635542,0,3.686146973,2.833339284,15.48379126,49.51118942,12.7282834,3.988608155,0.722222222,84,0,10,0,2,2,2,0,2,12,0,12,51,0,2,2,4,18.3052,353.184,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,1,B,B,A
12.00361156,-0.026548247,12.00361156,0.026548247,0.035391768,717.224,636.584,716.555951,286,0.305278321,-0.465623107,0.465623107,0.305278321,0.416666667,0.708333333,1.020833333,33.11460446,10.05353336,2.061064959,-2.171023013,2.205447177,-2.240918229,8.762818466,-0.144432884,3.412625044,629.6248275,35.17945876,32.38554749,34.01854066,23.48960096,20.41852238,22.90655626,13.96961736,16.67173202,9.059367692,11.42451606,5.780049461,7.942490558,-0.44,15337884242,47.56,39.34756007,38.36336763,306.6879776,19.27354537,0,0,0,0,11.93861058,9.589074368,0,0,0,163.8517028,39.77863046,50.52637608,13.21376393,19.06280028,33.52640653,0,9.799819462,0,180.7888366,64.99384073,0,0,0,0,0,21.58779595,86.73227077,19.06280028,0,180.7888366,0,0,59.08,0,9.589074368,0,11.93861058,26.05540717,76.20966257,115.5747892,0,21.58779595,37.74263783,9.473725908,10.90080485,0,28.66576988,0,0,2.138574863,0,31.50609154,9.624591704,8.164167169,0.95,48,0,6,0,0,0,0,0,0,8,0,8,39,0,0,0,0,11.5002,213.218,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,C,C,C
12.31385497,-0.290906618,12.31385497,0.238428301,0.029578759,861.356,780.716,860.555951,334,0.330509336,-0.462471887,0.462471887,0.330509336,0.6,0.983333333,1.35,33.11460584,9.723907962,2.270003074,-2.325005294,2.414922887,-2.240084342,8.762831186,-0.138423398,1.512560182,1574.631255,44.55562023,39.58582866,41.21882182,28.38959222,22.17551722,24.66355109,18.13846436,20.84057903,11.29123013,13.6563785,7.558181274,9.720622371,-3.04,2.50777E+12,53.09683552,28.53915012,22.7010396,374.1595904,19.27354537,0,0,0,0,11.93861058,0,9.589074368,0,0,132.3353639,140.1267392,49.83677305,13.21376393,19.06280028,33.52640653,0,9.799819462,10.82998094,120.603945,64.99384073,117.4970775,0,0,0,0,21.58779595,86.73227077,19.06280028,10.82998094,120.603945,117.4970775,0,59.08,0,9.589074368,0,22.76859151,13.21376393,61.67258514,71.96355692,12.15204021,59.73935078,115.7411817,9.473725908,10.91629702,0,29.20375756,0,10.51365036,1.501125512,0,33.15782189,26.52242702,8.018253967,0.576923077,60,0,6,2,0,2,0,0,0,8,0,8,25,0,0,0,2,13.1612,263.314,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,C,C,C
13.17469416,-0.441533642,13.17469416,0.017471083,0.026959868,1322.052,1188.996,1320.93234,526,0.311292351,-0.486978989,0.486978989,0.311292351,0.423913043,0.760869565,1.163043478,33.11460976,9.833477008,2.367887096,-2.3820248,2.471312084,-2.368640148,8.762853927,-0.146836243,1.005536017,2552.176304,67.96910483,61.71335241,63.34634558,43.59927786,36.57526246,39.06329633,30.19068251,32.89279717,20.26498405,22.63013242,13.49933084,15.66177194,-3.46,6.12E+20,80.97123923,42.2690611,29.89445509,569.0562238,38.22099718,34.20014896,0,0,0,23.87722115,19.17814874,0,0,0,166.8691963,202.581603,48.81163582,38.89705042,47.59932646,45.4650171,0,9.799819462,35.50743628,301.7649023,64.99384073,44.50761193,22.99804733,18.94745182,0,22.99804733,21.58779595,109.872983,41.49351789,77.04985948,280.6863461,0,0,130.14,17.90791586,19.17814874,0,42.8546934,43.47233689,169.0840202,95.45495421,0,49.28274475,106.9800098,28.42117772,36.67053068,0,56.11402464,0,7.667883427,7.954423806,0,27.87667144,39.69580366,7.853995679,0.794871795,92,0,12,0,2,2,2,0,2,14,0,14,47,0,0,0,4,19.76572,386.252,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,B,C,C
12.67739489,-0.177222701,12.67739489,0.177222701,0.034360197,1084.895,975.023,1083.66915,410,0.306611,-0.464727394,0.464727394,0.306611,0.333333333,0.652173913,1.028985507,33.11901958,10.06964133,2.128447703,-2.215999061,2.254389278,-2.37293149,8.768439005,-0.143024574,4.227525919,1021.147595,50.02870117,45.08617707,49.98515655,34.02760577,28.72845257,36.19255418,18.79904948,26.90539347,12.24562714,19.64911002,7.828679605,13.95569468,0.59,4.24422E+14,69.59,61.13937163,59.34362994,450.9558864,25.00721285,18.99700888,0,0,0,11.93861058,14.38361155,0,0,0,258.8967833,19.26246487,93.17205973,12.84164325,23.85733746,82.48524338,0,15.53348694,0,239.0791468,93.54418041,0,0,10.63357721,0,0,64.76338786,116.1659457,23.85733746,0,239.0791468,0,0,96.97,0,14.38361155,0,11.93861058,64.31456458,54.94329366,198.3775023,21.58779595,43.17559191,36.30469854,9.473725908,11.1581205,0,39.92561401,6.897348535,0,6.017336747,0,42.74425049,12.57754252,11.17978719,0.945454545,69,2,8,0,0,0,0,0,0,14,2,14,60,0,0,0,0,16.5904,317.8524,0,0,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,C,C,C
12.90139506,0.199953852,12.90139506,0.199953852,0.040961205,685.183,600.511,684.6645133,286,0.235063057,-0.303826095,0.303826095,0.235063057,0.530612245,0.918367347,1.367346939,16.15463327,10.05832925,2.155482785,-2.3197922,2.127597183,-2.470256817,5.750595374,-0.126036012,2.164218839,785.8136068,35.30077911,33.25562125,33.25562125,24.15139701,21.5557956,21.5557956,14.93907539,14.93907539,10.10230239,10.10230239,6.628046359,6.628046359,-1.43,39159548662,45.59102165,36.36386462,32.23652451,306.318143,9.799819462,0,0,5.907179729,0,0,10.22032858,5.008912524,0,0,146.6159194,77.67670983,52.23411646,0,4.794537184,5.907179729,0,20.23452338,0,187.2096582,52.86096682,36.45612064,0,5.425791397,0,0,0,73.57687854,4.794537184,0,187.2096582,36.45612064,0,38.82,0,4.794537184,0,5.907179729,6.420821623,52.23411646,160.5205406,0,0,77.58579041,0,0,0,17.72089986,2.257561929,3.309977215,0.199953852,0,48.70681253,11.78423492,2.187226368,0.840909091,49,1,5,0,1,1,0,0,0,4,1,5,35,0,1,1,1,11.8081,217.0797,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,1,C,C,C
